mapId,posX,posY,subAreaId,outdoor,name
175374336,2,3,815,False,
223085077,33,-62,1027,True,
204998660,21,-19,941,True,
239608852,-5,-54,1086,False,
161358084,-9,-10,855,True,
90705412,17,29,32,True,
187303426,8,8,828,False,Headquarters of the Toxine Gang
201851394,1,2,927,True,
147589128,-19,-48,70,True,
130941699,0,0,169,True,
240128003,0,0,1121,True,
239601169,-15,14,1071,False,
223086086,34,-69,1027,True,
223085073,33,-64,1027,True,
90703362,13,27,32,True,
240651264,0,0,1125,True,
214695940,-24,39,978,False,
163583488,-13,-41,702,False,Haunted House - Exit
90701824,10,25,32,True,
239611914,0,0,10,False,
201852930,4,2,927,True,
223085075,33,-63,1027,True,
239602717,-62,-70,1106,False,
239600129,5,6,1051,False,
223216147,32,-63,1027,True,
223086097,34,-64,1027,True,
214695944,-26,36,977,False,
206177283,15,-34,943,True,
147588609,-20,-55,70,True,
239601178,24,27,1096,False,
223086337,34,-72,1027,True,
163582464,-13,-41,702,False,Haunted House - Fifth Room
214696962,-27,33,982,False,Atolmond Inn
187171330,8,8,828,False,Headquarters of the Toxine Gang
175375360,-39,-11,210,False,Labyrinth of Souls
239602689,2,-34,1052,False,
163582468,0,0,702,True,Haunted House
214697224,-29,37,1113,True,
239616023,-85,-59,1093,False,
239601156,-2,25,1055,False,
204998146,20,-21,941,True,
116655617,28,-12,538,False,Wa Wabbit's Warren - Second Room
223219203,0,0,1027,True,
201458946,0,0,928,True,
214696970,-29,38,982,False,
147587589,-22,-51,70,True,
223219207,0,0,1027,True,
208931846,0,0,948,True,Tanukouï San's Workshop - Fourth Room
239605277,4,-3,1108,False,
204999425,22,-24,941,True,
240124168,19,54,1120,True,
223216134,32,-69,1027,True,
111149315,-61,-80,795,True,
163579396,0,0,702,True,Haunted House - Second Room
171183873,-11,-14,168,False,
208930822,0,0,948,True,Tanukouï San's Workshop - Third Room
214697984,-22,34,980,False,
147590665,-16,-47,70,True,
214696200,-29,37,1113,True,
233316360,0,0,1122,True,43 - Ereboria (Teams)
223216129,32,-71,1027,True,
90703617,13,24,32,True,
147590153,-17,-47,70,True,
239605255,-5,10,1061,False,
233311246,0,0,885,True,50 - Sylargh (Duel)
214697988,-24,39,978,False,
147588098,-21,-54,70,True,
223085066,33,-67,1027,True,
239603738,27,26,1098,False,
223217171,31,-63,1027,True,
239610897,-15,14,1072,False,
208928768,26,-24,948,False,Tanukouï San's Workshop - First Room
147587080,-23,-48,70,True,
239608861,6,13,1110,False,
239613466,27,26,1099,False,
240125955,19,54,1120,True,
204998403,20,-26,941,True,
206045188,17,-33,943,True,
111282950,-61,-81,795,True,
239605258,10,15,1065,False,
214699268,-29,37,1113,False,
214696196,-29,37,1113,False,Function Room
239603722,-23,0,1064,False,
147588107,-21,-45,70,True,
206045697,18,-36,943,True,
90705410,17,27,32,True,
208931840,26,-24,948,False,Tanukouï San's Workshop - Fourth Room
208929798,0,0,948,True,Tanukouï San's Workshop - Second Room
111150345,-57,-81,795,True,
186779142,0,0,897,True,
90707714,21,23,32,True,
223217169,31,-64,1027,True,
90704384,15,25,32,True,
204998658,21,-21,941,True,
239610900,-70,-81,1080,False,
111149062,-67,-75,616,True,
239606282,10,15,1065,False,
90702850,12,27,32,True,
233314308,0,0,1122,True,29 - Xelorium (Teams)
223218195,30,-63,1027,False,
111149056,-63,-78,616,True,
171180034,-72,-83,620,False,
239610909,-31,15,1105,False,
239605268,22,30,1084,False,
239619601,-63,-86,1078,False,
239608833,13,21,1054,False,
208929792,26,-24,948,False,Tanukouï San's Workshop - Second Room
111149059,-64,-77,616,True,
239607815,-3,-7,1062,False,
239606295,-85,-59,1092,False,
152576,-42,0,451,True,
198180866,-6,26,314,True,
209193220,23,-36,945,True,
91750913,19,25,32,False,
209191171,19,-35,945,True,
201588739,1,0,926,False,
201198592,0,0,924,True,
66060800,-33,-88,757,True,
132125187,0,0,523,True,
132125185,0,0,523,True,
91751949,9,26,32,False,
66192387,-36,-85,757,True,
213910536,-34,-58,976,False,
198181890,-4,26,314,True,
91889157,23,23,1117,False,Activity Room
91753987,24,12,1048,False,
198184962,0,0,314,True,
88212249,0,-2,10,True,
73401349,-14,6,235,True,
88086803,13,4,27,True,
171447814,0,0,61,True,
73403138,-11,-1,235,True,
88081669,3,18,4,True,
88082705,5,6,3,True,
88084752,9,7,3,True,
88083217,6,6,3,True,
73403399,-10,8,234,True,
88213261,-2,10,480,True,
88080654,1,9,5,True,
171442689,-16,36,61,True,
73400578,-16,-1,182,True,
88084487,9,30,12,True,
88218889,0,0,1021,True,
216924684,-25,39,985,True,Pesthouse
88216858,-9,-3,3,True,
73538051,0,0,234,True,
88082185,4,14,4,True,
171444738,-12,37,61,True,
73404941,-7,14,234,True,
216793601,-24,34,985,True,
88086795,13,12,103,True,
73531908,-17,5,182,True,
73534466,-22,3,235,True,
171446273,-9,36,61,True,
190842882,1,-12,102,True,
216926723,-27,35,985,True,
190841861,-1,-9,102,True,
234620676,7,10,1040,True,
66588160,-32,-89,321,False,Kwismas Dungeon - Fourth Room
30672658,1,32,11,False,
30670848,0,33,11,False,
239080966,8,11,1134,True,
234621188,8,10,1040,True,
73533955,-21,4,235,True,
73534467,-22,4,235,True,
216795653,-21,36,985,True,
190842881,1,-13,102,True,
30671110,0,33,11,False,
73533440,-20,1,182,True,
190843397,2,-9,102,True,
30670853,1,32,779,False,
216794632,-23,38,985,True,
30672652,1,32,11,False,
137888768,3,2,827,False,
73402373,-12,6,235,True,
73534468,-22,5,235,True,
30803968,0,0,11,True,
73401344,-14,1,182,True,
30671881,1,32,11,False,
30672384,1,32,779,False,
239081217,3,11,1133,True,
190841344,-2,-14,102,True,
73539329,0,0,235,True,
239080970,12,13,1135,True,
30672655,1,32,11,False,
73400323,-16,4,182,True,
73401857,-13,2,182,True,
239085837,0,0,1131,True,
73532675,-18,-2,235,True,
239089669,0,0,1134,True,
30672901,1,32,779,False,
239079430,5,11,1134,True,
239080200,2,6,1132,True,
73533441,-20,2,182,True,Paddock 4 – Initiate Paddock
190840834,-3,-12,102,True,
137887746,4,0,829,False,
190840833,-3,-13,102,True,
137888002,5,7,828,False,
190840832,-3,-14,102,True,
234621185,8,13,1040,True,
73538053,0,0,234,True,
73403914,-9,11,234,True,
73533960,-21,9,235,True,
190842883,1,-11,102,True,
73405453,-6,14,234,True,
73402372,-12,5,235,True,
137889794,8,-1,829,False,
73404429,-8,14,234,True,
239080453,7,10,1134,True,
190842884,1,-10,102,True,
190841857,-1,-13,102,True,
239080459,11,14,1135,True,
22284296,0,0,474,True,Hold of Otomai's Ark - Fifth Room
73400579,-16,-2,235,True,
73532930,-19,3,235,True,
73537281,0,0,182,True,
22282240,-55,-4,474,False,Hold of Otomai's Ark - First Room
73533445,-20,6,235,True,
127140362,-13,-29,750,False,Ten Year Tournament - 2J
73532422,-18,7,235,True,
64489474,-9,21,230,True,
73532928,-19,1,182,True,
165155337,-7,-26,54,True,
114295301,-32,-8,62,False,
160564224,-9,-22,854,False,Catseye Challenge - Game Room
117704202,22,19,804,True,Sunktuary - Splash Zone
95163907,11,3,180,False,
117708815,24,32,806,True,Sunktuary - Abyss Rooms
117705219,23,20,804,True,Sunktuary - Splash Zone
95158789,1,5,180,False,
114297345,-32,-8,62,False,
220726785,-3,19,1016,False,Long Slumber's Barrow - Dragon's Crypt
167379464,-32,-12,334,True,
160433154,0,0,1036,True,
193334279,0,0,96,True,
95160835,5,3,180,False,
232654595,0,0,481,True,
117706762,21,30,806,True,Sunktuary - Abyss Rooms
96338956,0,0,780,True,Royal Tofu House - First Room
66198786,0,0,320,True,
170132480,23,31,861,False,
193201157,12,-17,96,True,
232653571,0,0,490,True,
199232770,-4,25,315,True,
165155844,-6,-31,54,True,
96206858,0,0,201,True,Tofu House - First Room
199231488,-4,25,315,True,
170132482,23,31,861,False,
134743040,-6,-12,750,True,Goultarminator - Paddock
132122629,-10,-42,523,True,
165151245,-15,-22,54,True,
165282320,-17,-19,54,True,
170131462,26,26,866,False,
96208908,0,0,780,True,Royal Tofu House - Basement
170135044,0,0,860,True,
77334017,0,0,750,True,
188746759,7,-15,95,True,
119016448,6,8,5,False,
199231494,0,0,315,True,
146800640,-13,-29,750,True,Phoenix
199229440,-5,25,315,True,
93849858,0,0,34,True,
119014404,8,-22,98,False,
77335041,0,0,750,True,
193200647,11,-15,96,True,
220989957,0,18,9,True,
184688131,-73,-76,893,True,Ilyzaelle's Lookout - Third Room
146803972,0,0,750,True,
199232512,-4,25,315,True,
119014400,8,7,3,False,
212342800,0,0,983,False,
176030212,0,0,880,True,Wurmlord's Passage - First Room
220989443,-1,16,9,True,
146806020,0,0,750,True,
146805764,0,0,750,True,
220987398,-5,19,9,True,
212338706,0,0,983,False,
119014406,6,-27,98,False,
77336065,0,0,750,True,
193331717,9,-17,96,True,
165150735,-16,-20,54,True,
167379457,-32,-19,334,True,
212336646,0,0,983,False,
146801664,-13,-29,750,True,Throne of Stone
212336640,0,0,983,False,
188744194,2,-20,95,True,
165151232,-15,-35,54,True,
165152260,-13,-31,54,True,
132123140,-9,-43,523,True,
220987908,-4,17,9,True,
193332230,8,-16,96,True,
175902208,7,-70,880,False,Wurmlord's Passage - Fifth Room
165154305,-9,-34,54,True,
167381001,-35,-11,334,True,
66060801,-33,-87,757,True,
201068548,12,-65,922,True,Cursed One's Nightmare
220989445,-1,18,9,True,
201066503,-28,-37,922,True,Silouate's Nightmare
66062593,-30,-89,320,True,
188743685,1,-17,95,True,
193334273,0,0,96,True,
175900160,7,-70,880,False,Wurmlord's Passage - Third Room
66060805,-33,-83,757,True,
188746758,7,-16,95,True,
165154824,-8,-27,54,True,
193200130,10,-20,96,True,
220990982,0,0,9,True,
132122116,-11,-43,523,True,
165282830,-18,-21,54,True,
165152271,-13,-20,54,True,
201064450,-35,32,924,True,
132125189,0,0,523,True,
193331716,9,-18,96,True,
193332227,8,-19,96,True,
66060804,-33,-84,757,True,
201065984,-32,30,924,True,
220987393,-5,14,9,True,
220987397,-5,18,9,True,
66198528,0,0,320,True,
193334277,0,0,96,True,
165155334,-7,-29,54,True,
221118982,-6,19,9,True,
193331713,9,-21,96,True,
91751947,6,26,32,False,
149427204,0,0,781,True,Soft Oak Clearing
221118981,-6,18,9,True,Blairouiche Cottage
193200643,11,-19,96,True,
91889153,23,23,1117,False,
220992002,0,0,9,True,
201064453,-5,9,922,True,Valdi's Nightmare
193332225,8,-21,96,True,
220989446,-1,19,9,True,
201065474,-33,32,924,True,
132125191,0,0,523,True,
198182400,-3,24,314,True,
209191685,20,-37,945,True,
91753993,10,25,32,False,
193334281,0,0,96,True,
165282832,-18,-19,54,True,
209192706,22,-34,945,True,
201067014,-27,-38,922,True,Silouate's Nightmare
220987906,-4,15,9,True,Burning Bush
91752963,23,12,1048,False,
132123137,-9,-46,523,True,
165155845,-6,-30,54,True,
91753997,11,24,32,False,
198181889,-4,25,314,True,
220987394,-5,15,9,True,
201064452,-5,8,922,True,Valdi's Nightmare
165150734,-16,-21,54,True,
91755523,0,0,1048,True,
66194433,-40,-87,757,True,
188745223,4,-15,95,True,
91752967,22,14,1048,False,
220987909,-4,18,9,True,
198181891,-4,27,314,True,
91751951,22,23,32,False,
132121601,-12,-46,523,True,
91750927,22,23,32,False,
220988424,-3,21,9,True,
188745730,5,-20,95,True,
220987912,-4,21,9,True,
132121090,-13,-45,523,True,
198182913,-2,25,314,True,
66061057,-33,-89,757,True,
172360195,-33,32,280,True,
227280900,32,-65,1027,False,
164104722,-24,-16,525,True,
25691650,-54,15,472,True,
113508865,-13,-29,750,False,Ten Year Tournament - 1A
101714447,3,-7,181,True,
25690116,-52,16,472,True,
215222274,41,-56,967,False,Prison of the Possessed
113508871,-13,-29,750,True,Ten Year Tournament - 1G
127926796,-5,-48,518,True,
139463689,-15,-36,521,True,
158073856,33,3,167,True,
223870982,0,0,1030,True,Chamber of Evils - First Room
164233737,-30,-25,525,True,
113508874,-13,-29,750,True,Ten Year Tournament - 1J
24118283,-53,17,464,True,
104861443,0,0,8,True,
223873030,0,0,1030,True,Chamber of Evils - Third Room
56364032,-60,-84,619,False,The Wreck of the Hesperus - Fourth Room
166990848,-7,-43,493,False,Blop Fields - Fifth Room
208406528,14,-32,949,False,Fouxwork Factory - Third Room
99614725,24,-5,161,True,
142088197,-26,-45,68,True,
172235267,-19,32,280,True,
99750657,0,0,162,True,
24118279,-53,17,464,True,
208406534,0,0,949,True,Fouxwork Factory - Third Room
164103172,-27,-30,525,True,
126619648,-7,-59,59,False,
203164672,4,-3,933,False,Shackles of Tyranny - Fourth Room
147850241,-12,-14,168,True,
75498757,-18,-8,231,True,
76811776,-47,44,762,False,
87556102,0,6,469,False,
172360201,-33,38,280,True,
227281154,36,-70,1031,False,
227285252,0,0,1031,True,
237906952,0,0,904,True,
209454080,40,-45,955,False,
87556104,0,8,469,False,
237902906,0,0,904,True,
164103173,-27,-29,525,True,
189532417,2,-30,97,True,
104992265,0,0,276,True,
104862209,-4,3,276,False,
87557128,2,8,469,False,
24117770,-54,16,464,True,
227284994,0,0,1027,True,
104859139,-6,5,8,False,
152830976,5,-1,447,False,Kardorim's Crypt - Second Room
207619074,23,-29,951,False,
97260043,-3,9,1034,True,Tirith Mine
203165696,4,-3,933,False,Shackles of Tyranny - Fifth Room
127930380,2,-48,518,True,
234094592,-13,-29,1037,True,
209453056,39,-40,955,False,Sepulchral Forge
99615746,26,-8,161,True,
223870976,29,-88,1030,False,Chamber of Evils - First Room
56363008,-60,-84,619,False,The Wreck of the Hesperus - Third Room
209459720,0,0,963,True,Bakeneko Moon
234094852,0,0,1037,True,
76811778,-47,39,766,False,
97261065,-3,9,1034,True,Tirith Mine
76809728,-49,44,762,True,
172229121,-31,30,280,True,
189532160,2,-29,97,True,
99615234,25,-8,161,True,
222298369,0,20,1017,True,
204476418,0,0,939,False,Eliocalypse Storm - Exit
127927820,-3,-48,518,True,
223872006,0,0,1030,True,Chamber of Evils - Second Room
207621124,19,-31,951,False,Stubbyob Inn
152834052,0,0,447,True,Kardorim's Crypt
147853570,-6,-17,33,True,
209453060,19,-31,951,False,Stubbyob Inn
209455106,36,-43,952,False,Cemetery Inn
204475392,6,-19,939,False,Eliocalypse Storm - Temple of the Twelve
172229123,-31,32,280,True,
157287429,0,0,847,True,Moon's Tree - Second Room
152836096,4,-1,447,False,Snoowolf's Tomb
209458184,10,8,955,False,
97259025,-2,-5,29,False,Korussant Mine
209455116,4,12,955,False,
207623178,10,10,942,False,Spirit Clearing
97257987,5,19,29,True,Diggum Mine
152830980,0,0,447,True,Kardorim's Crypt - Second Room
207750666,0,0,1036,True,
99614723,24,-7,161,True,
207622148,21,-27,951,False,Pandala Library
172360202,-33,39,886,True,
97257985,4,28,29,False,
38535168,14,18,103,False,
97260047,-2,-5,29,False,Korussant Mine
209456130,33,-43,952,False,
56364292,0,0,619,True,The Wreck of the Hesperus - Fourth Room
97256965,10,11,29,True,
152829952,5,-1,447,False,Kardorim's Crypt - First Room
97261061,-3,9,1034,True,Tirith Mine
97260057,-3,-4,29,True,
128057871,-7,-45,518,True,
186392064,0,0,897,True,
157288448,29,6,847,False,Moon's Tree - Third Room
207620096,19,-29,951,False,
99746308,23,-6,161,True,
207620355,0,0,951,True,
209458188,10,12,955,False,
209453068,0,12,955,False,
157286405,0,0,847,True,Moon's Tree - First Room
209585668,0,0,963,True,Astral Clearing
207619080,21,-33,945,False,Receptacle Cave
38536194,14,20,103,True,
128058889,-9,-51,518,True,
234094594,-13,-29,1037,False,
207628547,0,0,1114,True,
157288453,0,0,847,True,Moon's Tree - Third Room
38667268,0,0,103,True,
97261059,5,19,29,True,Diggum Mine
97389057,0,0,1034,True,
157290501,0,0,847,True,Moon's Tree
38535170,15,18,103,False,
172229132,-31,41,886,True,
207621132,25,-22,944,True,Ikiki Mine
97261069,-2,4,29,True,Kamana Mine
164102658,-28,-32,525,True,
222300420,0,0,1017,True,
172228611,-32,32,280,True,
128057860,-7,-56,518,True,
157289477,0,0,847,True,Moon's Tree - Fourth Room
97258003,0,-3,29,True,Shoon Mine
97255937,4,28,29,True,
128058372,-8,-56,518,True,
172232705,-24,30,280,True,
234095620,-13,-29,1037,False,
128059395,-10,-57,518,True,
99614980,24,-14,164,True,
164233732,-30,-30,525,True,
97261063,-3,9,1034,True,Tirith Mine
207621126,22,-27,951,False,
152833028,0,0,447,True,Kardorim's Crypt - Fourth Room
234095618,-13,-29,1037,False,
97256989,10,21,4,False,
99616515,27,-13,162,True,
97255947,-3,9,1034,True,Tirith Mine
97255941,10,11,29,False,
97256969,-3,9,1034,True,Tirith Mine
237769782,0,0,904,False,
128059917,-11,-47,518,True,
97256977,-2,-5,29,False,Korussant Mine
97261085,10,-24,96,False,
172235269,-19,34,280,True,
128058890,-9,-50,518,True,
97388057,0,0,96,True,
172235787,-18,40,280,True,
234096644,-13,-29,1037,False,
147852805,-7,-10,169,True,
97262083,5,19,29,True,
128057857,-7,-59,518,True,
97255951,-2,-5,29,False,Korussant Mine
234097666,-13,-29,1037,False,
152836100,0,0,1036,True,
139593223,0,0,521,True,
97260059,-1,-4,29,False,
166986752,-7,-43,493,False,Blop Fields - First Room
99750659,0,0,162,True,
97261057,5,19,29,True,Diggum Mine
97259027,0,-3,29,True,Shoon Mine
127928333,-2,-47,518,True,
97261067,-3,9,1034,True,Tirith Mine
97260039,-3,9,1034,True,Tirith Mine
97258007,-3,-4,29,True,
172230159,-29,44,886,True,
164233733,-30,-29,525,True,
97255945,-3,9,1034,True,Tirith Mine
207618054,18,-34,943,False,Paper Workshop
147852800,-7,-15,33,True,
135680,-9,0,232,True,
135179,-8,11,31,True,
134916,-7,-4,232,True,
215876608,-22,33,980,False,
131862020,-8,-5,822,False,
131859972,-8,-5,822,False,
160957953,3,1,856,True,
121374216,0,0,82,True,Royal Gobball's Court
68420099,8,-4,1,True,
75499266,-17,-5,231,True,
156682,-50,10,453,True,
215744778,-22,33,980,False,
68556034,0,0,1,True,
160271,-57,15,454,True,
68421126,10,-1,1,True,
131858954,0,0,821,True,
160958466,4,2,856,True,
139461122,-20,-43,521,True,
185862658,-1,-7,2,True,
99746821,22,-5,161,True,
160956416,0,0,856,True,
153890050,0,0,445,True,
210633731,-3,-2,956,True,
128058893,-9,-47,518,True,
127928844,-1,-48,518,True,
197397504,-1,-7,914,False,The Crunchery - Fourth Room
149685248,-9,-14,175,False,Ancestral Domain - Second Room
75499779,-16,-6,231,True,
72617988,-2,34,11,True,
75501826,-12,-5,231,True,
216269570,-31,-55,1011,True,
210503176,1,-1,956,True,
75498760,-18,-11,231,True,
75499780,-16,-7,231,True,
154010372,-1,-4,20663,True,
216274188,0,0,1011,True,
127927823,-3,-45,518,True,
153881601,5,0,449,True,
210635270,-5,9,1036,True,
101844501,0,0,180,True,
215223555,0,0,963,True,
75498242,-19,-5,231,True,
216401666,-33,-55,1011,True,
123212800,6,13,814,False,Shadow's Pyramid - Fifth Room
172235786,-18,39,280,True,
139462660,-17,-41,521,True,
173539329,13,-64,873,True,
216270594,-30,-55,1011,True,
75500290,-15,-5,231,True,
153879809,2,-1,443,True,Incarnam - Phoenix Rock
181405700,-11,31,495,True,
75499781,-16,-8,231,True,
101713413,3,-14,99,False,
99615748,26,-6,161,True,
216400644,-32,-56,1011,True,
172231169,-27,30,280,True,
25690624,-55,15,472,True,
208404480,14,-32,949,False,Fouxwork Factory - First Room
172361728,0,0,1036,True,
208408582,0,0,949,True,Fouxwork Factory - Fifth Room
185992200,0,0,1036,True,
127927310,-4,-46,518,True,
128059397,-10,-55,518,True,
121374209,2,-34,82,False,Royal Gobball's Court - Second Room
25691654,-54,17,472,True,
128059398,-10,-54,518,True,
101716495,5,-8,181,True,
153887744,0,0,449,True,
181404676,-12,31,495,True,
75497731,-20,-6,231,True,
101716503,7,-5,181,True,
25691144,-52,16,472,True,
101717525,7,-7,181,True,
164233743,-30,-19,525,True,
172362752,0,0,1036,True,
139463688,-15,-37,521,True,
101714445,3,-9,181,True,
101715461,4,-13,100,False,
208408578,14,-32,949,False,
101716501,6,-6,181,True,
140774400,-85,-59,835,False,Belly of the Whale - Third Room
101715469,5,-9,181,True,
121373192,0,0,82,True,Royal Gobball's Court - Fourth Room
25690115,-52,15,472,True,
23330816,-56,25,467,False,
101715479,6,-4,181,True,
140773376,-85,-59,835,False,Belly of the Whale - Annex Room
24118791,-52,17,464,True,
101716489,6,-12,100,False,
223874054,0,0,1030,True,Chamber of Evils - Fourth Room
25690112,-54,15,472,True,
75501056,-13,-3,231,True,
153884932,0,0,442,True,
101844487,0,0,100,True,
128059394,-10,-58,518,True,
25693701,-54,17,472,True,
101844493,0,0,99,True,
164103182,-27,-20,525,True,
128058380,-8,-48,518,True,
172231681,-26,30,280,True,
128059910,-11,-54,518,True,
101715467,4,-10,181,True,
158082564,0,0,167,True,
172233747,0,0,886,True,
25691652,-54,16,472,True,
25692160,-52,15,472,True,
97389061,0,0,1034,True,
99615238,25,-4,161,True,
75500032,-15,-3,231,True,
101713415,2,-13,100,False,
75499777,-16,-4,231,True,
75498756,-18,-7,231,True,
72621058,0,0,11,True,
97388041,0,0,29,True,
164103184,-27,-18,525,True,
127928847,-1,-45,518,True,
158082562,0,0,167,True,
142086671,-29,-35,68,True,
101715481,5,-3,181,True,
139461123,-20,-42,521,True,
158082560,0,0,167,True,
75500802,-14,-5,231,True,
101844485,0,0,100,True,
101713429,6,-5,180,False,
101844489,0,0,100,True,
215221250,38,-52,967,False,
127928846,-1,-46,518,True,
101713411,2,-15,99,False,
172360711,-34,36,280,True,
113510410,-13,-29,750,True,Ten Year Tournament - 1K
158077186,33,3,167,False,
235929600,11,3,1043,False,
172360705,-34,30,280,True,
113511946,-13,-29,750,True,Ten Year Tournament - 1L
127926287,-6,-45,518,True,
25693697,-54,17,472,True,
97258005,-3,-4,29,True,
223875074,29,-88,1030,False,Chamber of Evils - Exit
158078976,33,3,167,True,
25694209,-53,17,472,True,
147981317,-16,-10,169,True,
97256987,-1,-4,29,False,
172232205,-25,42,886,True,
66060547,-34,-91,758,True,
66193409,-38,-87,757,True,
88083205,6,18,4,True,
164364296,-20,-28,525,True,
83888138,1,-15,1118,False,Merchants' Room
66192898,-37,-86,757,True,
75763209,-48,43,770,True,
196345859,-4,-4,910,True,
88082435,5,26,490,True,
66061571,-32,-91,320,True,
75761153,-49,39,767,True,
14420231,-14,-23,76,True,
88080647,1,16,22,True,
235405313,11,5,1043,True,
144837636,0,3,837,True,
164364813,-19,-23,54,True,
176820229,-16,17,71,False,
88082192,4,7,482,True,
165413888,4,-21,859,False,Ether Tower
88083717,7,18,4,True,
222562314,-25,33,977,False,
164364292,-20,-32,525,True,
164364297,-20,-27,525,True,
165412866,4,-21,859,False,Uzyun Isle
199495680,-3,25,919,False,Kharnotaurus's Lair - Fifth Room
222561286,4,-32,859,False,
144442628,4,-6,838,True,
88083731,7,4,3,True,
169610244,0,0,870,True,Dantinea's Palace - Fourth Room
88215047,-6,30,170,True,
176818181,-16,17,71,False,
176817155,-18,16,71,False,
88212481,-1,24,170,True,
88213265,-2,6,480,True,
222563328,-54,16,859,False,
88212747,-1,12,480,True,
222570510,0,0,1020,False,
88081168,2,7,482,True,
164365825,-17,-35,525,True,
78643201,-57,6,465,True,
88080660,1,3,10,True,
164364310,-20,-14,525,True,
144704772,4,-1,837,True,
200280064,0,0,901,True,Osamodas's Jungle
88081926,4,29,170,True,
237240579,0,0,1039,True,
222560268,0,0,750,False,
88218893,0,0,1021,True,
88085764,11,19,103,True,
88212745,-1,14,22,True,
164364812,-19,-24,54,True,
88090890,0,0,5,True,
88080673,0,0,10,True,
88217871,0,0,10,True,
88085262,10,9,481,True,
169611264,19,26,870,False,Dantinea's Palace - Final Room
88087813,15,18,103,True,
169607172,0,0,870,True,Dantinea's Palace - First Room
88212245,0,2,10,True,
88081925,4,28,170,True,
88219409,0,0,482,True,
164365316,-18,-32,525,True,
88083212,6,11,5,True,
88083716,7,19,4,True,
88080386,1,25,170,True,
164364808,-19,-28,525,True,
88084755,9,4,3,True,
88081678,3,9,5,True,
88086790,13,17,103,True,
88082696,5,15,4,True,
88087814,15,17,103,True,
88218881,0,0,103,True,
88213268,-2,3,480,True,
88087810,15,21,103,True,
88081178,2,-3,479,True,
88215045,-6,28,170,True,
88215297,-6,22,170,True,
88216856,-9,-1,3,True,
88081929,4,32,170,True,
88217875,0,0,10,True,
88082689,5,22,490,True,
88213777,-3,6,480,True,
200279040,0,0,922,True,Oyukipoca's Nightmare
88216847,0,0,482,True,
88218631,0,0,103,True,
200279299,0,0,922,True,Oyukipoca's Nightmare
88083730,7,5,3,True,
88090892,0,0,5,True,
88082711,5,0,10,True,
88083207,6,16,4,True,
88081155,2,20,22,True,
88211975,0,30,170,True,
88083974,8,29,12,True,
88083461,7,28,490,True,
88217603,0,0,22,True,
173539844,14,-61,873,True,
106434566,0,0,913,True,Waddict Foundry
145099780,0,8,836,True,
155665,-48,17,454,True,
133431298,-1,-42,56,True,
159650317,-24,-52,43,True,
189793285,5,-26,98,True,
150212612,-4,-12,169,True,
60035079,-76,-66,605,True,
135684,-9,4,233,True,
110100488,-52,-87,791,True,Sylargh's Carrier - Fourth Room
135270145,8,6,828,True,
153879300,1,-4,445,True,
161485062,-10,-20,857,True,
104599049,0,0,284,True,Bwork Dungeon - Solitary Confinement
203426822,0,0,932,True,Judgement of the Scales - Fourth Room
158861315,-17,-59,59,True,
237764627,0,0,904,True,
237764629,0,0,904,True,
237896710,0,0,904,True,
237767688,0,0,904,True,
237767680,0,0,904,False,
237901882,0,0,904,True,
237773830,0,0,904,True,
139723778,-12,-40,84,True,Wheel of Gobbtune
237775900,0,0,904,False,
237788743,0,0,904,True,
84411911,-3,31,23,True,
237768736,0,0,904,True,
142090766,-21,-36,68,True,
237910050,0,0,904,True,
237776911,0,0,904,False,
237767738,0,0,904,True,
237896762,0,0,904,True,
237766697,0,0,904,False,
158861317,-17,-57,59,True,
158860803,-18,-59,59,True,
237901858,0,0,904,True,
237767721,0,0,904,False,
237778946,0,0,904,False,
237766716,0,0,904,True,
163317764,-13,-19,857,False,
237900806,0,0,904,True,
84410883,-5,27,23,True,
139724289,-11,-41,84,True,
237767701,0,0,904,True,
142082051,-38,-47,68,True,
237772808,0,0,904,True,
237910035,0,0,904,True,
147851782,-9,-9,33,True,
232259584,-82,-73,605,False,
237777965,0,0,904,True,
237764653,0,0,904,True,
139461640,-19,-37,521,True,
172758018,-9,24,517,True,
56101888,-64,-55,618,False,Royal Pingwin's Excavation - Fourth Room
84410885,-5,29,23,True,
237775893,0,0,904,True,
142215682,0,0,1036,True,
237768738,0,0,904,True,
237778944,0,0,904,False,
237897775,0,0,904,True,
186516226,-49,-83,897,True,
158860289,-19,-61,59,True,
241445377,3,3,446,True,
64225284,0,0,605,True,
139723779,-12,-39,84,True,
158859780,-20,-58,59,True,
157027333,0,0,846,True,LeChouque's Boat - Fourth Room
237774863,0,0,904,False,
147852297,-8,-6,169,True,
237911059,0,0,904,True,
237773858,0,0,904,True,
84410884,-5,28,23,True,
158993414,0,0,59,True,
84541956,-7,28,23,True,
142088716,-25,-38,68,True,
237776917,0,0,904,True,
237766656,0,0,904,False,
174064132,0,0,876,True,El Piko's Cave - First Room
139462657,-17,-44,521,True,
172752900,-19,26,517,True,
84410375,-6,31,23,True,
142082563,-37,-47,68,True,
237900808,0,0,904,True,
172754432,-16,22,517,True,
84411910,-3,30,23,True,
64226304,-75,-83,606,False,
237772847,0,0,904,True,
142086149,-30,-45,68,True,
169873408,24,27,869,False,Captain Meno's Ship - Final Room
237787207,0,0,904,True,
142087694,-27,-36,68,True,
237787661,0,0,904,False,
147852807,-7,-8,169,True,
158861314,-17,-60,59,True,
